Vintage,Country,Designation,Points,Price,Province,Winery
2015,Italy,Solosole,88,23 ,Central Italy,Poggio al Tesoro
2015,France,Seppi Landmann Zinnkoepfle Grand Cru,92,30 ,Northeastern France ,Domaine Rieflé Landmann
2015,France,Coste Brulade,87,18 ,Southern France,Cellier Saint Sidoine
2015,Italy,Nodi Brut,93,49 ,Northeastern Italy,Nino Franco
2015,Italy,Locorosso,88,15 ,Central Italy,Pratesi
2015,France,Réserve de Satis,86,20 ,Northwestern France ,Domaine des Béguineries
2015,France,L Excellence,91,45 ,Southern France,Château Saint Maur
2015,Italy,F,89,27 ,Southern Italy,Di Meo
2015,France,La Porte du Caillou,87,22 ,Northwestern France ,Henri Bourgeois
2015,Italy,Senza Solfiti Aggiunti,86,15 ,Northeastern Italy,Latium di Morini
2015,Italy,Pas Dosé,85,30 ,Southern Italy,Tenuta Sarno 1860
2015,France,Montmains Premier Cru,93,34 ,Northeastern France ,Jean Marc Brocard
2015,France,Sélection des Cognettes Sur Lie,90,14 ,Northwestern France ,Domaine des Cognettes
2015,Italy,Roccanera,86,16 ,Northwestern Italy,Cascina Radice
2015,France,Côte de Lechet Premier Cru,92,30 ,Northeastern France ,Domaine Chenevières
2015,France,No 2 de Saint Martin,83,18 ,Southern France,Château de Saint Martin
2015,France,L Amiral de Beychevelle,92,60 ,Southern France,Château Beychevelle
2015,France,Eichberg Grand Cru,93,49 ,Northeastern France ,Domaine Zinck
2015,France,Domaine des Pontheux,89,19 ,Central France ,Georges Duboeuf
2015,France,Clos Bourbon,88,18 ,Southern France,Château Ducros
2015,Italy,Le Grillaie,87,12 ,Central Italy,Melini
2015,France,La Côte des Monts Damnés,93,35 ,Northwestern France ,Henri Bourgeois
2015,Italy,Puro,87,14 ,Central Italy,Fattoria Lavacchio
2015,France,Les Vignes de la Roche,87,23 ,Central France ,Château de Lavernette
2015,Italy,La Caliera,88,14 ,Northwestern Italy,Borgo Maragliano
2015,France,Duras Braucol,88,16 ,Southern France,Lionel Osmin & Cie
2015,France,Les Cerisiers Vieilles Vignes,92,22 ,Central France ,Pascal Aufranc
2015,Italy,Grand Cuvée del Fondatore Motus Vitae Rive San Pietro di Barbozza Brut Nature,89,26 ,Northeastern Italy,Bortolomiol
2015,France,Cuvée Prevenche,88,16 ,Southern France,Château Terrasson
2015,France,Cuvée Excellence,92,35 ,Southern France,Château Lafleur du Roy
2015,France,Le Dragon,93,41 ,Northeastern France ,Josmeyer
2015,France,Turckheim,89,15 ,Northeastern France ,François Baur
2015,Italy,Morale,87,13 ,Central Italy,Morini
2015,France,Château Corton Grancey,95,165 ,Northeastern France ,Louis Latour
2015,Italy,Campo di Mezzo,89,15 ,Central Italy,Tre Monti
2015,Italy,Timpune,89,15 ,Southern Italy,Caruso & Minini
2015,France,Grande Cuvée des Edvins,90,30 ,Northwestern France ,Joseph Mellot
2015,France,Les Belles Côtes,89,46 ,Northwestern France ,Roger et Didier Raimbault
2015,Italy,Praepositus,95,25 ,Northeastern Italy,Abbazia di Novacella
2015,Italy,G,89,27 ,Southern Italy,Di Meo
2015,France,Domaine des Côtes Blanches,87,26 ,Northwestern France ,François Millet
2015,France,Les Romains,90,30 ,Northwestern France ,Gitton Père et Fils
2015,France,Cuvée de l Ermitage,86,16 ,Central France ,Pardon et Fils
2015,Italy,Shamaris,90,20 ,Southern Italy,Cusumano
2015,France,Château Belles Eaux Les Coteaux,87,15 ,Southern France,Mas Belles Eaux
2015,Italy,Barricato Bianco,90,22 ,Central Italy,Fattoria La Vialla
2015,Italy,Locorosso,88,15 ,Central Italy,Pratesi
2015,France,Cuvée Réservée,85,63 ,Central France ,Domaine du Pegau
2015,France,Cuvée Particulière,89,17 ,Northeastern France ,Jean Marc Bernhard
2015,France,Le Peu Morier,93,40 ,Northwestern France ,Domaine Vincent CarÃªme
2015,France,Comtesse de Ségur,89,20 ,Southern France,Château Laulerie
2015,France,Domaine Bel Eouve,89,14 ,Southern France,Ravoire et Fils
2015,France,Genetin,91,50 ,Northwestern France ,Domaine Tinel Blondelet
2015,Italy,Singan,84,20 ,Northeastern Italy,Adalia
2015,France,Cuvée Prestige,87,10 ,Southern France,Château les Bertrands
2015,France,Domaine de la Grenaudière La Grenouille Sur Lie,87,12 ,Northwestern France ,Ollivier Frères
2015,France,Grand Vin Blanc Sec,89,35 ,Southern France,Château Fourcas Dupré
2015,France,Coeur de Gamay,89,22 ,Central France ,Patrick Tranchand
2015,Italy,Lighea,88,20 ,Southern Italy,Donnafugata
2015,France,Trois Châteaux  E ,91,27 ,Northeastern France ,Kuentz Bas
2015,France,Inspire,91,40 ,Southern France,Château Roubine
2015,France,Sur Lie,87,12 ,Northwestern France ,Chateau de l Oiselinière
2015,France,La Comme Premier Cru,90,45 ,Northeastern France ,Domaine Jessiaume
2015,France,Prestige,88,28 ,Southern France,Château Haut Rian
2015,France,Cuvée G,88,16 ,Southern France,Les Vignobles Gueissard
2015,France,Château de Selle,91,52 ,Southern France,Domaines Ott
2015,France,Vieilles Vignes,89,26 ,Central France ,Domaine de Gry Sablon
2015,Italy,Le Vaglie,87,20 ,Central Italy,Stefano Antonucci
2015,Italy,Motto Piane,87,20 ,Northeastern Italy,Fattori
2015,Italy,Novaserra,89,25 ,Southern Italy,Mastroberardino
2015,Italy,Vin Soave,88,15 ,Northeastern Italy,Inama
2015,France,Clos de Capelune,93,65 ,Southern France,Château Saint Maur
2015,France,Fleur de l Amaurigue,89,22 ,Southern France,Domaine de l Amaurigue
2015,Italy,Campo Mamante Anfora,89,20 ,Central Italy,Braschi
2015,Italy,Guadalmare,87,15 ,Central Italy,Castellani
2015,France,Réserve,85,20 ,Northeastern France ,Domaine Fernand Engel
2015,France,Le Grand Roc,93,40 ,Northwestern France ,Domaine Gérard Fiou
2015,France,Robardelle Premier Cru,91,130 ,Northeastern France ,Domaine Rossignol Février Père et Fils
2015,France,Aux Chailloux,92,28 ,Northeastern France ,Domaine Pascal et Mireille Renaud
2015,France,Mission St. Vincent,82,15 ,Southern France,Producta Vignobles
2015,France,Les Baronnes,90,25 ,Northwestern France ,Henri Bourgeois
2015,Italy,Sant Emiliano,90,33 ,Northwestern Italy,Marchesi Incisa della Rocchetta
2015,Italy,Sciala Superiore,91,25 ,Southern Italy,Vigne Surrau
2015,France,Hospices de Belleville,89,22 ,Central France ,Joseph Drouhin
2015,France,Les Longues Terres,87,26 ,Northeastern France ,Marcel Couturier
2015,Italy,Donna Anita,86,15 ,Northwestern Italy,Giacomo Vico
2015,France,Affenberg,88,26 ,Northeastern France ,Domaine Fritz Schmitt
2015,France,Tradition,91,40 ,Northwestern France ,Domaine Bernard Fleuriet et Fils
2015,Italy,Castel Ringberg,91,25 ,Northeastern Italy,Elena Walch
2015,France,Domaine des Deux Ruisseaux,89,15 ,Southern France,Familly Valéry
2015,Italy,Zagara,88,19 ,Northwestern Italy,Marchesi di Barolo
2015,Italy,Fresco di Nero,87,18 ,Central Italy,Pietro Beconcini
2015,France,Cuvée des Capucins,90,22 ,Southern France,Château des Arnauds
2015,France,Domaine Latour,90,75 ,Northeastern France ,Louis Latour
2015,France,Aux Cras Premier Cru,93,50 ,Northeastern France ,Maison Champy
2015,France,Eternellement,93,44 ,Southern France,Château Ponzac
2015,France,Cuvée Jadis,93,30 ,Southern France,Château Grand Boise
2015,Italy,Angimbé,88,18 ,Southern Italy,Cusumano
2015,France,Le Canon de Côte Montpezat,86,20 ,Southern France,Château Côte Montpezat
2015,France,Cuvée Engel,90,20 ,Northeastern France ,Domaine Fernand Engel
2015,France,Buti Nages,85,12 ,Central France ,Château de Nages
2015,Italy,Oltre,87,30 ,Southern Italy,Agricola Bellaria
2015,Italy,Arturo,88,14 ,Northwestern Italy,Vigne dei Mastri
2015,Italy,When We Dance,89,18 ,Central Italy,Il Palagio
2015,France,Domaine des Quatres Vents,90,22 ,Central France ,Georges Duboeuf
2015,France,Les Grèves Premier Cru,94,75 ,Northeastern France ,Jean Claude Boisset
2015,France,Amrboise de l Her,90,16 ,Southern France,Château Nozières
2015,France,Pigmentum,86,15 ,Southern France,Georges Vigouroux
2015,France,La Renardière,90,23 ,Northwestern France ,Bouchié Chatellier
2015,France,Réserve,93,17 ,Northeastern France ,Domaine Jean Sipp
2015,France,Tradition,84,15 ,Southern France,Château Clairac
2015,France,Tradition,90,20 ,Northeastern France ,Cave de Turckheim
2015,France,L Enfer des Balloquets,88,22 ,Central France ,Robert Perroud
2015,France,Collection,88,18 ,Southern France,Château Réal d Or
2015,France,Mise du Printemps,90,21 ,Northeastern France ,Josmeyer
2015,France,Marly,87,23 ,Northeastern France ,Xavier Flouret
2015,Italy,Toc Bas,90,25 ,Northeastern Italy,Ronco del Gelso
2015,Italy,del Comune di Gavi,89,20 ,Northwestern Italy,Fontanafredda
2015,Italy,Selva,92,35 ,Northwestern Italy,Selva Capuzza
2015,France,Les Cris,94,39 ,Northwestern France ,Daniel Chotard
2015,Italy,Kastelaz,89,35 ,Northeastern Italy,Elena Walch
2015,France,Cami Salié,91,19 ,Southern France,Lionel Osmin & Cie
2015,France,Coeur de Pouilly,85,40 ,Northeastern France ,Domaine Trouillet
2015,France,Le Provençal,86,14 ,Southern France,La Vidaubanaise
2015,France,Grande Réserve,90,17 ,Northeastern France ,Pierre Sparr
2015,Italy,Titolato Strozzi,88,23 ,Central Italy,Guicciardini Strozzi
2015,France,Buissonnier,86,13 ,Northeastern France ,Vignerons de Buxy
2015,France,Cuvée Raphaël,87,21 ,Southern France,Château de Parenchère
2015,France,Vieilles Vignes,90,26 ,Northeastern France ,Domaine des Deux Roches
2015,France,Château Haut Meneau Quai Lumière,85,20 ,Southern France,Xavier Flouret
2015,France,Les Mouilles,90,23 ,Central France ,Pardon et Fils
2015,France,Senhal d Aric,84,20 ,Southern France,Château Ribaute
2015,France,Atrium,88,13 ,Southern France,Georges Vigouroux
2015,France,Haut de l Autin,91,29 ,Southern France,Château d Ollières
2015,France,Tradition,86,17 ,Southern France,Château Cailleteau Bergeron
2015,France,Côte de Lechet Premier Cru,92,35 ,Northeastern France ,Simonnet Febvre
2015,France,Frétoy,90,22 ,Northwestern France ,Domaine Tinel Blondelet
2015,France,Vieilles Vignes,85,22 ,Northeastern France ,Domaine Saint Rémy
2015,France,Les Sybarites,91,27 ,Central France ,Château de Pizay
2015,France,Frankstein Grand Cru Vendanges Tardives,92,35 ,Northeastern France ,Domaine Mersiol
2015,Italy,Taburno,90,25 ,Southern Italy,Fattoria La Rivolta
2015,France,Cuvée Germain,90,16 ,Southern France,Domaine D en Ségur
2015,France,Fromenteau,91,31 ,Northeastern France ,Josmeyer
2015,Italy,La Gatta,88,19 ,Northwestern Italy,Vite Colte
2015,France,Bailli de Southern France ,87,15 ,Southern France,Gilardi
2015,France,Aux Serpentières Premier Cru,87,65 ,Northeastern France ,Domaine Pierre Guillemot
2015,Italy,San Vigilio,90,25 ,Northwestern Italy,Selva Capuzza
2015,France,Cuvée Viva,87,18 ,Southern France,Château Gigault
2015,France,Château de Monrecueil,88,13 ,Southern France,Château Belcier
2015,France,Clos Rousseau Premier Cru,90,40 ,Northeastern France ,Labouré Roi
2015,France,Domaine de Combiaty,88,20 ,Central France ,Georges Duboeuf
2015,France,Les Cris,94,39 ,Northwestern France ,Daniel Chotard
2015,France,Le Clos,92,48 ,Northeastern France ,Domaine Ferret
2015,France,Croix de Basson,88,18 ,Southern France,Vignerons de Correns
2015,France,Domaine Du Riaz,87,20 ,Central France ,Georges Duboeuf
2015,France,Cuvée Marine,87,10 ,Southern France,Domaine de Ménard
2015,France,Le Sang de la Vigne Signé Benjamin Cooker,92,21 ,Southern France,Château de Gaudou
2015,Italy,Montemeraviglia,88,15 ,Northwestern Italy,Cascina del Pozzo
2015,France,Rosé,89,25 ,Northeastern France ,Domaine Specht
2015,France,Nationale 7,87,20 ,Southern France,Xavier Flouret
2015,France,Cuvée Prestige,87,32 ,Southern France,Château Tayet
2015,France,Grande Réserve,91,17 ,Southern France,Château la Croix Saint Pierre
2015,France,VieVité,88,20 ,Southern France,Domaine Sainte Marie
2015,France,Prestige,85,15 ,Central France ,Cave du Château des Loges
2015,France,Croix Jarrier,88,25 ,Northeastern France ,Vignerons des Terres Secrètes
2015,France,Chai de Bordes,85,13 ,Southern France,Cheval Quancard
2015,Italy,Il Bacco,86,16 ,Central Italy,Fattoria Coroncino
2015,France,Flower Label,87,20 ,Central France ,Georges Duboeuf
2015,France,Champ Gibault,88,35 ,Northwestern France ,Florian Roblin
2015,France,Kirchberg de Ribeauville Grand Cru,92,33 ,Northeastern France ,André Kientzler
2015,France,Passeport Lobster & Shrimp,86,10 ,Northwestern France ,Barton & Guestier
2015,Italy,Fufluna,87,20 ,Central Italy,Tenuta Poggio Rosso
2015,Italy,Campo al Mare,88,32 ,Central Italy,Ambrogio e Giovanni Folonari
2015,Italy,Bràtinis,90,20 ,Northeastern Italy,Gradis ciutta
2015,France,Lafleur Mallet,87,16 ,Southern France,Cheval Quancard
2015,Italy,Principe Strozzi,88,18 ,Central Italy,Guicciardini Strozzi
2015,Italy,Runcaris,88,13 ,Northeastern Italy,Fattori
2015,France,Pierre de Lune,90,30 ,Southern France,Domaine Nigri
2015,France,Première de Figuière,91,29 ,Southern France,Domaine Saint André de Figuière
2015,Italy,Farnito,87,25 ,Central Italy,Carpineto
2015,France,Wineck Schlossberg Grand Cru,94,44 ,Northeastern France ,Jean Marc Bernhard
2015,France,Tradition,86,24 ,Northwestern France ,Hubert Brochard
2015,Italy,Versiano,90,15 ,Central Italy,Vignamato
2015,France,Mouton Cadet,86,11 ,Southern France,Baron Philippe de Rothschild
2015,Italy,Timpune,89,15 ,Southern Italy,Caruso & Minini
2015,France,ChÃªne Marchand,92,27 ,Northwestern France ,Pierre Morin
2015,France,Mont Avril,88,24 ,Northeastern France ,Domaine Michel Goubard
2015,France,Le Vivier,91,22 ,Central France ,Domaine de Grand Garant
2015,France,Goutte d Or Premier Cru,93,90 ,Northeastern France ,Louis Latour
2015,France,Lo Sang del Païs,87,18 ,Southern France,Domaine du Cros
2015,France,Vieilles Vignes Hommage à La Rochelle,90,25 ,Central France ,Domaine Gerard Charvet
2015,France,Les Capitans,92,25 ,Central France ,Trenel Fils
2015,France,Sur Lie,86,13 ,Northwestern France ,Domaine du Colombier
2015,France,Domaine le Pive Gris,86,16 ,Southern France,Vignobles Jeanjean
2015,France,Planchots,91,50 ,Northeastern France ,Jean Claude Boisset
2015,France,Les Princes Abbés,89,27 ,Northeastern France ,Domaines Schlumberger
2015,France,Les Vergelsess Premier Cru,90,58 ,Northeastern France ,Domaine Françoise André
2015,France,Vers Cras,90,50 ,Northeastern France ,Château de Beauregard
2015,France,Vau de Vey Premier Cru,92,32 ,Northeastern France ,Jean Marc Brocard
2015,France,Domaine des Côtes Blanches,87,26 ,Northwestern France ,François Millet
2015,France,Granits Rosés,90,21 ,Central France ,Domaine de Bel Air
2015,France,Château Lalande Bellevue,88,16 ,Southern France,Vignerons de Tutiac
2015,Italy,Cartizze Vigna La Rivetta,91,45 ,Northeastern Italy,Villa Sandi
2015,France,Château la Croix Saint Pierre Blanc de la Croix Saint Pierre,84,15 ,Southern France,Vignobles Carreau Selection
2015,Italy,Bianco,89,21 ,Southern Italy,Pietradolce
2015,Italy,Col Fondo,90,23 ,Northeastern Italy,Ca  dei Zago
2015,France,Les Portes de Southern France ,85,8 ,Southern France,Saveur des Vins de France
2015,France,Les Beaumonts,90,35 ,Northeastern France ,Domaine Arnoux Père et Fils
2015,Italy,Imperatrice,88,17 ,Southern Italy,Cantine Astroni
2015,France,Les Gravilices,91,27 ,Northwestern France ,Domaine Amirault
2015,France,Java by Chiroulet,84,9 ,Southern France,Domaine Chiroulet
2015,France,Les Ecussaux Premier Cru,89,45 ,Northeastern France ,Domaine Jessiaume
2015,France,Baron Maxime,88,15 ,Southern France,Château de Beaupré
2015,France,7ème Génération,88,25 ,Southern France,Château de Cranne
2015,France,Les L O,93,34 ,Northwestern France ,Michel Vattan
2015,France,Classic,85,12 ,Southern France,Domaine du Tariquet
2015,France,Terra Iconia,84,12 ,Central France ,Vignerons des Pierres Dorées
2015,France,Prestige,88,13 ,Northeastern France ,Cave de Cleebourg
2015,France,La Sanglière,87,17 ,Southern France,Domaine de la Sanglière
2015,Italy,Colle Morino,85,13 ,Central Italy,Barba
2015,Italy,Scurati,88,16 ,Southern Italy,Ceuso
2015,France,Domaine Mont Chavy,88,20 ,Central France ,Georges Duboeuf
2015,France,H Vieilles Vignes,90,43 ,Northeastern France ,Josmeyer
2015,France,Aydie L Origine,90,14 ,Southern France,Famille Laplace
2015,Italy,Dinostro,87,20 ,Central Italy,Podere Il Castellaccio
2015,France,Vieilles Vignes,87,15 ,Central France ,Domaine de la Prébende
2015,Italy,Notturno,87,16 ,Central Italy,Drei Donà
2015,France,Tour des Gendres,88,14 ,Southern France,Château Tour des Gendres
2015,France,Buissonnier,87,20 ,Northeastern France ,Vignerons de Buxy
2015,France,Domaine du Clos Frantin Les Malconsorts Premier Cru,95,195 ,Northeastern France ,Albert Bichot
2015,France,Classic,85,15 ,Southern France,Château Lauduc
2015,France,Château Terres Douces,88,10 ,Southern France,Vignobles Bonhur
2015,France,Château des Trois Tours,84,11 ,Southern France,Maison Hebrard
2015,France,Moenchberg Grand Cru,94,33 ,Northeastern France ,Marc Kreydenweiss
2015,France,Roche Calcaire,94,55 ,Northeastern France ,Domaine Zind Humbrecht
2015,France,Sec,92,25 ,Northwestern France ,Domaine Vincent CarÃªme
2015,France,Collection,87,50 ,Northeastern France ,L. Tramier & Fils
2015,France,Cuvée du Millénaire Sur Lie,88,18 ,Northwestern France ,Marquis de Goulaine
2015,France,Homage to Heritage,83,10 ,Central France ,H to H
2015,Italy,Monte di Fice,93,20 ,Northeastern Italy,I Stefanini
2015,France,Love by Roseline,89,18 ,Southern France,Château Sainte Roseline
2015,France,Gouleyant Malbec,84,11 ,Southern France,Georges Vigouroux
2015,Italy,Tornante,89,38 ,Southern Italy,Vadiaperti
2015,France,La Gloire de Mon Père,91,23 ,Southern France,Château Tour des Gendres
2015,France,Cuvée Engel,90,22 ,Northeastern France ,Domaine Fernand Engel
2015,Italy,Rossoassai,86,11 ,Central Italy,Luiano
2015,Italy,Baglio di Sole,83,15 ,Southern Italy,Feudi del Pisciotto
2015,France,Cuvée Théo,91,41 ,Northeastern France ,Domaine Weinbach
2015,France,Harmonie de Gascogne,85,11 ,Southern France,Domaine de Pellehaut
2015,France,Cuvée Caractères,88,13 ,Southern France,Château Haut le Valette
2015,France,Domaine de Terres Blanches ChÃªne Marchand,92,55 ,Northwestern France ,Saget la Perrière
2015,France,Champ Gibault,87,30 ,Northwestern France ,Florian Roblin
2015,France,Zotzenberg Grand Cru,93,40 ,Northeastern France ,Boeckel
